dataset_id	sample_id	method_id	method_label	K	feature_type	feature_id	reference_id	reference_delta	reference_ci_lower	reference_ci_upper	reference_interval_excludes_zero	n_alternatives	n_opposite_sign_alternatives	opposite_sign_alternative_ids	n_interval_supported_opposite_sign_alternatives	interval_supported_opposite_sign_alternative_ids	any_opposite_sign_point_estimate	any_interval_supported_opposite_sign_estimate	reference_interval_includes_zero_among_point_changes	reference_and_alternative_intervals_include_zero	evidence_class	interpretation_note
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	gene	SPP1	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	signature	SIG_CAF_FAP	seed_11	-0.147755046103031	-0.1926829676716388	-0.0985038191735591	True	2	1	seed_23	0		True	False	False	False	alternative interval includes zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	signature	SIG_EXCLUSION_CONTRAST	seed_11	-0.1866342045473059	-0.2540911932204797	-0.1215508134291825	True	2	1	seed_23	0		True	False	False	False	alternative interval includes zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	-0.4004535999694363	-0.4532586039377811	-0.3350838643911428	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	signature	SIG_MY_SPP1	seed_11	-0.0402473672164724	-0.0569477171240279	-0.0217993543454758	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	gene	COL1A1	seed_11	0.8556229263983735	0.7072864860359189	1.0078017396739969	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	gene	EPCAM	seed_11	-0.2646813573498625	-0.3381578845317616	-0.1768365800575404	True	2	1	seed_23	1	seed_23	True	True	False	False	reference and alternative intervals exclude zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	gene	SPP1	seed_11	0.0	0.0	0.8122612686690583	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	signature	SIG_CAF_FAP	seed_11	0.4355903242151335	0.3332115111784807	0.5323927084808676	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	signature	SIG_EXCLUSION_CONTRAST	seed_11	0.4439666750919055	0.3207370025875379	0.5802511747935551	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	0.2449029456006115	0.1815807164161573	0.3183277244372558	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	signature	SIG_MY_SPP1	seed_11	0.028096019266259	-0.0046912867599151	0.0602293375586631	False	2	1	seed_23	0		True	False	True	True	reference and alternative intervals include zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	gene	COL1A1	seed_11	-0.0729307937066092	-0.26758386266375	0.1009647512114256	False	2	1	seed_37	0		True	False	True	False	reference interval includes zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	gene	EPCAM	seed_11	-0.0381548018821233	-0.1267023685316747	0.0662433956722064	False	2	1	seed_23	0		True	False	True	True	reference and alternative intervals include zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	gene	SPP1	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	signature	SIG_CAF_FAP	seed_11	-0.2239758187664779	-0.3289292415597179	-0.1070003161201995	True	2	1	seed_37	1	seed_37	True	True	False	False	reference and alternative intervals exclude zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	signature	SIG_EXCLUSION_CONTRAST	seed_11	-0.2507406744393325	-0.4085623234656561	-0.1103646756873184	True	2	1	seed_37	1	seed_37	True	True	False	False	reference and alternative intervals exclude zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	-0.1292500210325918	-0.1957337948823479	-0.0578862639428143	True	2	1	seed_37	1	seed_37	True	True	False	False	reference and alternative intervals exclude zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	signature	SIG_MY_SPP1	seed_11	-0.0813632974874045	-0.108886873710577	-0.053689883675217	True	2	1	seed_37	1	seed_37	True	True	False	False	reference and alternative intervals exclude zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	gene	COL1A1	seed_11	-1.3074551493737423	-1.4934660977877907	-1.1344047883461543	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	gene	EPCAM	seed_11	2.248511068250698	1.228799117860026	2.285650835143936	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	gene	SPP1	seed_11	0.174731258209986	0.0	0.7496348819887528	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	signature	SIG_CAF_FAP	seed_11	-1.0106414236509635	-1.15836533056075	-0.8206334940127085	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	signature	SIG_EXCLUSION_CONTRAST	seed_11	-1.1428111679691857	-1.3158213746046283	-0.9024362320683004	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	-0.5686981722766532	-0.6958723416121984	-0.4343902553376016	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	signature	SIG_MY_SPP1	seed_11	-0.1161128520241316	-0.1493403309532086	-0.0770302395734295	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	gene	COL1A1	seed_11	-1.9216442554322144	-2.0104625156327	-1.817252393476736	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	gene	EPCAM	seed_11	2.264946556767482	2.225142750938801	2.303490657657553	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	gene	SPP1	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	signature	SIG_CAF_FAP	seed_11	-1.574677029812865	-1.6497895168921426	-1.509673609448255	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	signature	SIG_EXCLUSION_CONTRAST	seed_11	-1.767738911090861	-1.8521610945852487	-1.6781802604365732	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	-0.990536983136426	-1.035278117948376	-0.9356704198499046	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	signature	SIG_MY_SPP1	seed_11	-0.2621135917711426	-0.2979414133159968	-0.2316418692822622	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	gene	COL1A1	seed_11	-1.3074551493737423	-1.498124242327265	-1.1444426890221326	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	gene	EPCAM	seed_11	2.248511068250698	1.1932331185831138	2.2875217345739824	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	gene	SPP1	seed_11	0.174731258209986	0.0	0.754932295656566	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	signature	SIG_CAF_FAP	seed_11	-1.0106414236509635	-1.1576195451406273	-0.8151760819392565	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	signature	SIG_EXCLUSION_CONTRAST	seed_11	-1.1428111679691857	-1.3301778537190396	-0.9022231227777182	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	-0.5686981722766532	-0.6840359258782538	-0.4383197433819535	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	signature	SIG_MY_SPP1	seed_11	-0.1161128520241316	-0.147515973381996	-0.077338736054857	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	gene	COL1A1	seed_11	-1.9234732515751456	-2.015211263208744	-1.825728550245958	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	gene	EPCAM	seed_11	2.264946556767482	2.222060850859391	2.302882940302541	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	gene	SPP1	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	signature	SIG_CAF_FAP	seed_11	-1.574751736621431	-1.6460072541919155	-1.5089919270383758	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	signature	SIG_EXCLUSION_CONTRAST	seed_11	-1.7682531789053215	-1.8543110142812131	-1.6700512904078129	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	-0.9902695270060364	-1.0346654627709997	-0.9377220789701346	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	signature	SIG_MY_SPP1	seed_11	-0.2624578695364162	-0.2994231047516312	-0.233273391167955	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	gene	COL1A1	neighbors_6	-0.1802707347606458	-0.3347466531873531	0.0060727338927319	False	2	2	neighbors_4;neighbors_8	0		True	False	True	True	reference and alternative intervals include zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	gene	EPCAM	neighbors_6	0.3455167540014789	0.2599855665653712	0.4433141700194631	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	gene	FAP	neighbors_6	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	gene	PTPRC	neighbors_6	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	gene	SPP1	neighbors_6	0.8500890454881254	0.6790514107595519	0.9696150283481986	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	signature	SIG_CAF_FAP	neighbors_6	-0.0968007949277387	-0.2163090940483902	0.0252896696282055	False	2	1	neighbors_4	0		True	False	True	False	reference interval includes zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	signature	SIG_CYTOTOX	neighbors_6	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	signature	SIG_EXCLUSION_CONTRAST	neighbors_6	-0.078190597961671	-0.2038317739761178	0.0481231741752649	False	2	1	neighbors_4	0		True	False	True	False	reference interval includes zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	signature	SIG_EXCLUSION_TGFB_CXCL12	neighbors_6	-0.0149216368882399	-0.0956881675578081	0.0517141223989473	False	2	2	neighbors_4;neighbors_8	0		True	False	True	True	reference and alternative intervals include zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	signature	SIG_MY_SPP1	neighbors_6	0.0253537944665559	-0.002875547513892	0.0550345760799806	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	signature	SIG_TCELL	neighbors_6	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	6	gene	COL1A1	neighbors_6	-0.1815132406953896	-0.3403341970828885	0.008038234256397	False	2	1	neighbors_8	0		True	False	True	True	reference and alternative intervals include zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	6	gene	EPCAM	neighbors_6	0.3433667870070982	0.2606346069937589	0.4455730021674631	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
