dataset_id	sample_id	method_id	method_label	K	sensitivity_factor	reference_setting	alternative_setting	metric_name	metric_value	status	scope	source_file
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.44622000000000006	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.012890999999999986	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.136965	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3829360411794136	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.4506018426779014	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.26698311581106	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.7484939772149222	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.1951141045872236	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.797646899433762	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.32018235465889655	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.4707733496837127	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.8365100828957392	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.9926982927308015	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.7447315836655424	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.8590562439230979	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.6191955364832867	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.7740898319025334	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.40555427194564664	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.5236027555454759	success	all 13 CRC sections	GSE267401_leiden_graph.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3004817584832178	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.6408301744629131	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.44782911047308116	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.8080463659564856	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.4380085906797374	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.683024072174226	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.5097552256066264	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.45125714997573263	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3600060709061381	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.3706563523155105	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.39079047917013576	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.5477161857778197	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703566_Tumor26	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.27129849038008963	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703566_Tumor26	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.5056256868752929	success	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE285505	GSM8703566_Tumor26	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_6	ARI_to_reference_partition		not_evaluable_nonexact_K	all 13 CRC sections	GSE285505_leiden_graph.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.479776225004431	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.5645202670682492	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.528805755232349	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.5393080181470906	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3485214340760572	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.4663015672330869	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.47691640398522983	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.5573425123518039	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.2718666347549677	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.3631649560311443	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.23715274964614444	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.4988473996774903	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.2878170430062131	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.37727496350411277	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.5678617926138062	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.7204728681441847	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.4450785305777792	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.7078969432309995	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.6238411819412618	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.6111764100836945	success	all 13 CRC sections	GSE311294_leiden_graph.tsv
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.4493370378675408	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.9251745792410168	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.9399215607756264	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.4361706676916613	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.3867909139058372	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.6612883099282038	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.6311497164620749	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.8760503333396004	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.7750585700813207	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.7704503365505977	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.8999489955234822	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.5045581599124727	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.621223904714297	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.5096618094831514	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.4698089700429169	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.571701629105932	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.3951319002777486	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.5267665333368035	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.5258040383413455	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.3521177798046543	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703566_Tumor26	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.4018206468217198	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.7025364186266748	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.5213760728550634	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.4701368565188977	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.5252974814674909	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.4835810460054051	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.4424507633606042	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.5740004395390883	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.4538398412217354	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.5215876960740311	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.6737501234395817	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.5920139611027448	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.5945528849495301	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.5522100355196259	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.419356345006112	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.21574000000000004	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.15337600000000007	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.477647	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265212_CTC21M	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.13824700000000012	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265212_CTC21M	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	0.007681000000000049	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265212_CTC21M	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	0.307864	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.03917700000000002	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.020827999999999958	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	0.504685	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.02327800000000002	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.05388599999999999	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	0.03640500000000002	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703563_Tumor19	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.07239599999999999	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703563_Tumor19	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.09118200000000004	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703563_Tumor19	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.11967299999999997	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.015396999999999994	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.07622400000000007	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.25950300000000004	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.026845000000000063	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.05683400000000005	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	0.01514800000000005	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.0023079999999999767	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.1038070000000001	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.030180999999999958	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.169354	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.06489400000000001	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.057877999999999985	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.05650200000000005	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.08372000000000002	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.235927	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.21027099999999987	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.05486000000000002	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	0.018305000000000016	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.3427690000000001	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.09513999999999989	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.01911099999999999	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.04240299999999997	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.044843999999999995	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.07572699999999999	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.885481926038385	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.915002109169846	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.3962430651378623	success	all 13 CRC sections	stability_pairwise.tsv
