dataset_id	sample_id	method_id	method_label	K	reference_id	alternative_id	n_spots	n_switching	switching_fraction	n_reference_boundary	n_alternative_boundary	n_union_boundary	n_switching_in_union_boundary	fraction_switching_in_union_boundary	fraction_stable_in_union_boundary	risk_ratio	odds_ratio	odds_ratio_ci_lower	odds_ratio_ci_upper	jaccard_switching_union_boundary	median_distance_switching_to_reference_boundary	median_distance_stable_to_reference_boundary
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	4732	1121	0.23689771766694845	1502	1146	1680	668	0.5958965209634255	0.2802547770700637	2.1262671316194957	3.7870760585992373	3.2934395608294276	4.354701159296096	0.313173933427098	21.573271648036883	37.409208948455394
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	4732	1064	0.22485207100591717	1502	1350	1730	553	0.5197368421052632	0.3208833151581243	1.6197066583195459	2.2903481104735746	1.9934858225016574	2.63141799552252	0.24676483712628292	21.573411518825672	37.40915431615632
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	4732	691	0.14602704987320372	1592	1466	1862	527	0.7626628075253257	0.3303637713437268	2.3085546106440757	6.513483146067416	5.401958178349566	7.853719205776287	0.2601184600197433	0.0	37.40906224182188
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	4732	692	0.14623837700760778	1592	1375	1806	471	0.680635838150289	0.33044554455445546	2.059751899720725	4.318318165641364	3.6332680365651675	5.132534014016096	0.23236309817464232	0.0	37.40910542862528
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	3673	1098	0.2989381976585897	604	665	973	518	0.47176684881602915	0.1766990291262136	2.6698893092335716	4.161273209549072	3.5606857064326864	4.863162927642737	0.33354797166773986	158.0389241152182	455.6953282568084
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	3673	1054	0.28695888919139667	604	513	757	416	0.3946869070208729	0.13020236731576937	3.0313343386735077	4.355840741319557	3.6824019076646266	5.152438283351903	0.2982078853046595	158.03892411521576	474.1167723456562
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	3673	880	0.2395861693438606	815	755	1125	427	0.48522727272727273	0.24991049051199427	1.9416042589215943	2.8291650062936045	2.416826783121068	3.3118528347736085	0.270595690747782	91.45295489971349	241.60620791479508
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	3673	1299	0.3536618567928124	815	855	1182	512	0.39414934565050036	0.2822240943555181	1.396582905334758	1.654588556581767	1.4345046839759406	1.9084380289254261	0.2600304723209751	158.58197423336824	241.60620791479414
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	4362	362	0.08298945437872536	538	533	824	300	0.8287292817679558	0.131	6.32617772341951	32.09800541738488	24.0550370770503	42.83019595747827	0.33860045146726864	0.0	468.54231832903304
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	4362	205	0.04699679046309033	538	616	767	193	0.9414634146341463	0.1380803464036565	6.818228945355655	100.39474448315912	55.6655649827582	181.06534484938206	0.24775353016688062	0.0	450.3374653818288
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	4362	1068	0.24484181568088034	738	814	1119	485	0.4541198501872659	0.19247115968427445	2.35941764434835	3.490322545735914	3.0090487063073477	4.048572376956439	0.28495887191539365	156.18077277634757	412.8089065755728
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	4362	585	0.13411279229711143	738	955	1158	450	0.7692307692307693	0.187450357426529	4.103650586701434	14.44915254237288	11.724256354006432	17.80735620996693	0.3480278422273782	90.06749307636684	394.3732487352248
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	4564	393	0.08610867659947415	711	637	886	312	0.7938931297709924	0.13761687844641574	5.768864537064127	24.13782423538521	18.615064634660115	31.299088681836736	0.32264736297828334	0.0	416.87519723138803
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	4564	708	0.1551270815074496	711	1066	1300	485	0.6850282485875706	0.21135892116182572	3.2410661675505184	8.115133841371152	6.802627852638788	9.680876080531366	0.3184504267892318	272.19433373039567	395.7763437193171
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	4564	714	0.15644171779141106	1163	1039	1551	567	0.7941176470588235	0.2555844155844156	3.1070659971305594	11.234320557491289	9.240954792237016	13.65767512405706	0.3339222614840989	0.0	240.17112105890288
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	4564	987	0.21625766871165644	1163	1389	1835	728	0.7375886524822695	0.30947721554375174	2.383337497677577	6.271637491149686	5.352145237320943	7.349097432207012	0.34765998089780326	90.73144457679977	240.17112105890206
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_37	4690	1596	0.3402985074626866	330	366	589	303	0.18984962406015038	0.09243697478991597	2.053827751196172	2.300780426070449	1.9323742647959803	2.7394230328087166	0.16099893730074388	114.5399242001664	274.99609853730544
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	3884	74	0.01905252317198764	84	86	140	55	0.7432432432432432	0.02230971128608924	33.3147853736089	126.85758513931889	72.16222767299232	223.00928652459677	0.34591194968553457	24.186773244895647	473.5197962399311
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_37	3884	59	0.015190525231719876	84	93	136	47	0.7966101694915254	0.02326797385620915	34.23633593601219	164.4119850187266	84.3096886717846	320.61915117525956	0.31756756756756754	24.0	473.07081922266144
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_23	3884	1585	0.4080844490216272	283	229	500	299	0.1886435331230284	0.08742931709438886	2.157669067909663	2.4268316272448023	2.0033248646418613	2.939868541015955	0.1674132138857783	130.0	212.03773249117714
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_37	3884	1635	0.4209577754891864	283	265	538	313	0.19143730886850152	0.10004446420631392	1.9135222562011551	2.1298100521095984	1.7704476222235406	2.5621152532996843	0.1682795698924731	108.85311203635843	239.7185850116757
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	3721	616	0.16554689599570008	89	110	145	51	0.08279220779220779	0.030273752012882446	2.734785161646864	2.891376388627377	2.0323951140277408	4.113401652567536	0.07183098591549296	217.0045001625022	258.42793966597344
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_37	3721	715	0.19215264713786617	89	125	153	56	0.07832167832167833	0.03226879574184963	2.4271645879893304	2.5484410931902444	1.814561004363045	3.5791312553531007	0.06896551724137931	260.0192300580863	245.42818962912548
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_23	3721	299	0.08035474334856221	180	188	235	73	0.24414715719063546	0.04734073641145529	5.157231925347868	6.500054626898285	4.779700408068269	8.839614734292011	0.15835140997830802	65.19202405202648	162.80049139974977
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	4757	554	0.11645995375236494	271	268	388	129	0.2328519855595668	0.06162265048774685	3.7786752714550547	4.622084942084942	3.6587632271541466	5.839041196569971	0.15867158671586715	103.76034094272262	216.8155898453799
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_37	4757	574	0.12066428421273911	271	268	385	123	0.21428571428571427	0.06263447286636385	3.4212104689203926	4.0815405968077725	3.225595901687983	5.164618926590327	0.1471291866028708	108.7588668470037	216.22673285234646
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_23	4757	206	0.04330460374185411	435	423	580	150	0.7281553398058253	0.09448472863107009	7.706592910363514	25.670681063122924	18.59216270625105	35.444174873911514	0.2358490566037736	24.186773244895647	130.0
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	3493	855	0.24477526481534498	333	299	547	258	0.3017543859649123	0.10955269143290372	2.7544223881503065	3.512614978004208	2.9036215904513223	4.249336078873034	0.22552447552447552	349.05157212079706	864.5790883429925
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_23	3493	668	0.19123962210134554	433	457	726	340	0.5089820359281437	0.1366371681415929	3.7250628277124513	6.549823075950966	5.438987281116324	7.8875312827454795	0.3225806451612903	132.03408650799233	603.0961780678103
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_37	3493	1068	0.30575436587460636	433	466	799	443	0.4147940074906367	0.14680412371134022	2.8254928881033536	4.119402247191012	3.490269943197132	4.861937658213938	0.31109550561797755	263.04752422328556	659.2215105713708
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	2473	743	0.3004448038819248	217	233	417	211	0.2839838492597577	0.11907514450867052	2.384912908831946	2.9341922768085262	2.364505494693954	3.641135254962543	0.22233930453108536	574.6042116100438	912.1600736712828
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_37	2473	467	0.1888394662353417	217	225	391	187	0.4004282655246253	0.1016949152542373	3.9375446109921484	5.899404761904762	4.663882137935943	7.462233288808422	0.2786885245901639	229.0	1028.1444451048694
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_23	2473	1042	0.4213505863323898	362	311	616	363	0.34836852207293667	0.17679944095038436	1.970416423266294	2.489210475763591	2.0662263101913068	2.998785158280903	0.2803088803088803	348.0703951789063	476.64242362592944
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_37	2473	850	0.34371209057824503	362	332	593	314	0.36941176470588233	0.17190388170055454	2.1489437065148635	2.8220189375702134	2.3341302059596796	3.4118880187879648	0.27812223206377323	263.0	574.0078396677175
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	3563	796	0.22340724108896998	331	327	600	309	0.38819095477386933	0.10516805204192266	3.691149044190022	5.398674823768497	4.4766461419524335	6.510608372561759	0.2842686292548298	263.0	995.8282984531018
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_37	3563	1658	0.4653381981476284	331	349	638	340	0.20506634499396864	0.15643044619422572	1.31091069534735	1.391115275330733	1.1715921683725092	1.6517707795424603	0.1738241308793456	683.6870629169459	864.0283560161669
GSE285505	GSM8703566_Tumor26	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	3415	1263	0.3698389458272328	306	293	525	306	0.24228028503562946	0.10176579925650557	2.380763348843263	2.822261347532958	2.3339108358381124	3.4127949497771803	0.20647773279352227	474.157146946031	803.5527362905312
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	3742	594	0.15873864243719935	265	266	426	196	0.32996632996632996	0.07306226175349428	4.516234811886986	6.247847935328818	5.0269690655172	7.765236530051414	0.23786407766990292	42.96707832020755	186.78240432627848
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_23	3742	970	0.259219668626403	392	390	661	307	0.31649484536082473	0.1277056277056277	2.4783155687576444	3.162844798936524	2.654137638766095	3.7690536753061807	0.23187311178247735	56.895872810512294	119.68164925484608
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_37	3742	1408	0.37626937466595406	392	394	727	423	0.30042613636363635	0.13024850042844902	2.306561191686603	2.867652952177398	2.429362898972149	3.385016482144778	0.24707943925233644	64.4507997791711	133.75180196793605
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	4732	1095	0.23140321217244295	367	352	612	306	0.27945205479452057	0.08413527632664283	3.3214611872146125	4.221799746514575	3.5389231472986618	5.036445369907419	0.21841541755888652	74.81830863231275	191.823860770161
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_37	4732	1290	0.27261200338123415	367	355	643	294	0.22790697674418606	0.10139453805926786	2.247724395282202	2.6160285842510445	2.205282886804843	3.103277858168112	0.1793776693105552	94.14717086898503	176.62219755192945
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	3673	1375	0.3743533895997822	275	226	476	233	0.16945454545454544	0.10574412532637076	1.602496071829405	1.725422153034529	1.4215464626707979	2.0942555761343016	0.14400494437577255	507.4973119081368	639.0954364603971
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_37	3673	801	0.21807786550503674	275	242	438	178	0.2222222222222222	0.0905292479108635	2.454700854700855	2.8703296703296703	2.327229145348386	3.5401724118324784	0.16776625824693686	399.0652807128257	639.0954364603971
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	4362	1157	0.26524530032095367	271	261	501	301	0.2601555747623163	0.062402496099843996	4.168993085566119	5.283323598130841	4.350518882639364	6.416133108617083	0.22181282240235814	360.2699723054638	940.3046277172625
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_37	4362	1109	0.2542411737734984	271	306	527	279	0.2515779981965735	0.07623731939747926	3.2999323715058613	4.073042168674699	3.376579758769231	4.913158785815047	0.2056005895357406	392.8801449596224	889.0788479545718
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_37	4362	701	0.16070609812012837	413	387	648	299	0.42653352353780316	0.09532914504233816	4.474324440320623	7.058461275285464	5.860836402770618	8.50081322030282	0.28476190476190477	156.18077277634785	550.356603911558
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_23	4564	754	0.16520595968448729	255	288	484	252	0.33421750663129973	0.06089238845144357	5.4886581907985	7.741928836378624	6.330200380697826	9.468493649950387	0.25557809330628806	272.19433373039755	960.0939248972729
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	4	seed_11	seed_37	4564	704	0.15425065731814197	255	245	470	246	0.3494318181818182	0.058031088082901555	6.021459009740259	8.71857454772302	7.099352784466296	10.70710872553407	0.2650862068965517	240.1711210589026	957.4131820085017
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_23	4564	1086	0.23794916739702016	391	434	727	330	0.30386740331491713	0.1141460609545716	2.662092767580055	3.3876094518411897	2.868683530718747	4.000405647857743	0.222521915037087	314.6641844933732	629.3283689867461
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	6	seed_11	seed_37	4564	1747	0.3827782646801052	391	460	784	441	0.2524327418431597	0.12176073837415691	2.0731866873824516	2.4355720848829576	2.083312949999047	2.847393321614897	0.21100478468899522	315.7454271272613	685.0488443463935
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	4690	398	0.08486140724946695	1676	1616	1877	294	0.7386934673366834	0.3688257222739981	2.002825244351892	4.83773506973128	3.8358483439355076	6.101304980398723	0.14840989399293286	0.0	25.059928172283335
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	4690	275	0.05863539445628998	1676	1617	1789	185	0.6727272727272727	0.3633069082672707	1.8516776241215143	3.6023482959268494	2.7796753542656942	4.668499587641659	0.09845662586482172	0.0	25.0
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	4690	1813	0.38656716417910447	3424	2127	3750	1554	0.8571428571428571	0.7632950990615224	1.1229508196721312	1.860655737704918	1.590077247438101	2.177277726495488	0.38762783736592665	0.0	0.0
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	4690	857	0.18272921108742005	3424	3300	3756	757	0.8833138856476079	0.7824158622488913	1.1289570269047287	2.1051617205735247	1.6856997522850026	2.6290007243346927	0.1963174273858921	0.0	0.0
GSE267401	GSM8265212_CTC21M	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	3884	950	0.24459320288362513	2657	2341	2801	925	0.9736842105263158	0.6394001363326517	1.5228088878913701	20.866737739872068	13.926732603686458	31.265104048119927	0.3273177636234961	0.0	0.0
GSE267401	GSM8265212_CTC21M	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	3884	957	0.24639546858908343	2657	2096	2769	886	0.9258098223615465	0.6433208062863	1.4391106479300302	6.918716761535757	5.370529947553681	8.913206349060651	0.31197183098591547	0.0	0.0
GSE267401	GSM8265212_CTC21M	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	3884	445	0.11457260556127703	2291	2157	2387	445	1.0	0.5646990404187264	1.7708547888774457	686.8841698841699	42.8597495727615	11008.227242123503	0.1864264767490574	0.0	0.0
GSE267401	GSM8265212_CTC21M	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	3884	525	0.1351699279093718	2291	2148	2388	525	1.0	0.5546293539743972	1.8030059044551798	844.0147571773545	52.675931181512084	13523.461177714684	0.2198492462311558	0.0	0.0
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	3721	1309	0.3517871539908627	2055	1530	2267	851	0.6501145912910619	0.5870646766169154	1.1073985834703681	1.3069535933683665	1.1367311934505318	1.5026663340111988	0.31229357798165136	0.0	0.0
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	3721	1474	0.39613007256113947	2055	1459	2293	958	0.649932157394844	0.5941255006675568	1.0939307548061532	1.2683215747757164	1.1068464064070958	1.4533539682920549	0.34104663581345673	0.0	0.0
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	3721	418	0.11233539371136791	1556	1506	1745	394	0.9425837320574163	0.40902210112019377	2.3044811746747933	23.71971379225265	15.617948317183753	36.02424665263803	0.22272470322215943	0.0	25.0
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	3721	272	0.07309862940069874	1556	1568	1669	267	0.9816176470588235	0.40649463612641346	2.4148354241839387	77.96704707560627	32.10375550126901	189.3504462258166	0.15949820788530467	0.0	25.0
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	4757	2006	0.4216943451755308	3688	3882	4302	1967	0.9805583250249252	0.8487822609960014	1.1552530844297941	8.985581727337616	6.4362857159478395	12.544607642044895	0.45312140059894035	0.0	0.0
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	4757	1616	0.3397099011982342	3688	4050	4291	1607	0.994430693069307	0.8545049347341611	1.16375067322306	30.402343103162774	15.67229164567487	58.976854633605	0.37372093023255815	0.0	0.0
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	4757	1687	0.35463527433256253	3732	4193	4355	1675	0.992886781268524	0.8729641693811075	1.13737403675163	20.3125	11.39938759529315	36.1947212340041	0.3835585069841997	0.0	0.0
GSE285505	GSM8703563_Tumor19	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	3493	1503	0.4302891497280275	2800	2850	3056	1503	1.0	0.7804020100502512	1.2813908564069543	846.837785645317	52.8343109885546	13573.267480520673	0.4918193717277487	0.0	0.0
GSE285505	GSM8703563_Tumor19	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	3493	1237	0.35413684511880905	2800	2741	2976	1236	0.9991915925626516	0.7712765957446809	1.2955035820812308	366.53793103448277	51.46229413022575	2610.6503248196714	0.41518307020490425	0.0	0.0
GSE285505	GSM8703563_Tumor19	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	3493	1827	0.5230460921843687	3086	3024	3197	1827	1.0	0.8223289315726291	1.2160583941605838	790.738781466618	49.2982704287391	12683.362216918737	0.5714732561776665	0.0	0.0
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	2473	234	0.09462191670036393	979	1046	1179	234	1.0	0.42206342117016526	2.369312169312169	642.1158117398202	39.99242311306988	10309.770791346238	0.1984732824427481	0.0	131.7269904006009
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	2473	239	0.09664375252729479	979	1024	1174	239	1.0	0.41853178155774395	2.3893048128342245	665.3773383217531	41.443517397718985	10682.659922502336	0.20357751277683134	0.0	131.7269904006009
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	2473	988	0.3995147594015366	1262	1592	1860	926	0.937246963562753	0.6289562289562289	1.4901624634803943	8.810976030945637	6.673592627596562	11.632909431251505	0.481789802289282	0.0	131.2288078129189
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	2473	644	0.2604124545086939	1262	1410	1702	597	0.9270186335403726	0.6041552761071624	1.534404597959585	8.322480023105806	6.095717528816576	11.362677717194366	0.34133790737564323	0.0	131.0
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	3563	1176	0.3300589390962672	1441	1883	2333	946	0.8044217687074829	0.5810640971931295	1.3843942046898066	2.96542428137049	2.51322491559346	3.498986944614617	0.36909871244635195	131.0	131.7269904006009
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	3563	900	0.25259612685938815	1441	1748	2146	756	0.84	0.5219677055951933	1.609294964028777	4.808093525179856	3.9611971292336134	5.836054756343098	0.33013100436681225	0.0	131.7269904006009
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	3563	1184	0.33230423800168396	2118	2205	2649	1040	0.8783783783783784	0.6763345943673813	1.2987334755513749	3.4562530212001934	2.8459470152641138	4.1974375778907	0.372359470103831	0.0	0.0
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	3563	1227	0.3443727196182992	2118	2145	2663	1086	0.8850855745721271	0.6750856164383562	1.3110715930250405	3.7069847137710976	3.048243622168072	4.50808313620246	0.38730385164051356	0.0	0.0
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	3415	964	0.2822840409956076	2104	2178	2662	947	0.9823651452282157	0.6997144022847818	1.4039515865623071	23.906431143886127	14.684835266751602	38.91888738659257	0.3534901082493468	0.0	0.0
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	3415	1012	0.29633967789165444	2104	2100	2664	988	0.9762845849802372	0.6974615064502705	1.399768411519994	17.856901352426412	11.801501546601363	27.019352126604353	0.36755952380952384	0.0	0.0
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	3415	941	0.2755490483162518	2445	2796	3009	935	0.9936238044633369	0.8383185125303153	1.1852580965488406	30.05464480874317	13.372266751326894	67.54888242788623	0.3101160862354892	0.0	0.0
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	3415	928	0.27174231332357246	2445	2725	3005	924	0.9956896551724138	0.8367511057498995	1.1899472236491075	45.067755886592984	16.7820171240686	121.02851556149056	0.3070787637088734	0.0	0.0
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	3742	162	0.0432923570283271	1650	1679	1775	162	1.0	0.4505586592178771	2.2194668319900805	396.3046172916021	24.662480261340175	6368.27066954978	0.09126760563380282	0.0	21.40983736603342
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	3742	125	0.03340459647247461	1650	1608	1722	125	1.0	0.44152612662427426	2.2648716343143396	317.46197183098593	19.731339642043228	5107.717234975407	0.07259001161440186	0.0	21.409837366033305
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	3742	245	0.06547300908605024	2113	2244	2343	245	1.0	0.5999428081212468	1.6668255481410867	327.45032165832737	20.406064415765087	5254.502336634023	0.10456679470763978	0.0	0.0
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	3742	242	0.06467129877071084	2113	2172	2297	241	0.9958677685950413	0.5874285714285714	1.6953001897289128	169.2626459143969	23.71806157073941	1207.9335917268781	0.10487380330722368	0.0	0.0
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	4732	152	0.032121724429416736	1736	1834	1923	152	1.0	0.38668122270742356	2.586109542631282	483.7129551227773	30.0979198155824	7773.900136197259	0.07904316172646905	0.0	21.64761154355012
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	4732	121	0.025570583262890956	1736	1788	1869	121	1.0	0.3790934721318586	2.6378718535469106	397.9585358879039	24.7334046046358	6403.121560400164	0.06474050294275013	0.0	21.647608717130787
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	4732	1085	0.22928994082840237	2619	2582	3055	865	0.7972350230414746	0.600493556347683	1.3276329356311682	2.6158260689082606	2.2242646671059796	3.0763182655250163	0.2641221374045801	0.0	0.0
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	4732	818	0.17286559594251902	2619	2728	3075	771	0.9425427872860636	0.5886561062851303	1.6011772870823144	11.4630429964539	8.481131676908394	15.493375146658515	0.24695707879564383	0.0	0.0
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	3673	960	0.2613667301933025	2023	1713	2331	744	0.775	0.58496129745669	1.3248739760554507	2.443884338024225	2.0625416368670697	2.8957333761815516	0.2921083627797409	0.0	0.0
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	3673	1090	0.2967601415736455	2023	1549	2256	812	0.744954128440367	0.5590398761130468	1.3325599125771939	2.3039219593854003	1.969586235477865	2.695010911086313	0.32044198895027626	0.0	0.0
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	3673	908	0.24720936564116525	2239	2211	2594	818	0.9008810572687225	0.6423146473779385	1.4025541235067667	5.061323823823824	4.016788631856962	6.377482411307233	0.30476900149031294	0.0	0.0
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	3673	1185	0.32262455758235775	2239	2106	2596	1077	0.9088607594936708	0.6105305466237942	1.4886409279922665	6.361476848804037	5.137912037573006	7.876426727808633	0.39829881656804733	0.0	0.0
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	4362	306	0.07015130674002751	1425	1190	1567	305	0.9967320261437909	0.3111439842209073	3.203443025387651	675.2535657686212	94.70366087900142	4814.675312982957	0.19451530612244897	0.0	156.18077277634774
